handleId;fieldType;name;description;productImageUrl;collection;sku;ribbon;price;surcharge;visible;discountMode;discountValue;inventory;weight;productOptionName1;productOptionType1;productOptionDescription1;productOptionName2;productOptionType2;productOptionDescription2;productOptionName3;productOptionType3;productOptionDescription3;productOptionName4;productOptionType4;productOptionDescription4;productOptionName5;productOptionType5;productOptionDescription5;productOptionName6;productOptionType6;productOptionDescription6;additionalInfoTitle1;additionalInfoDescription1;additionalInfoTitle2;additionalInfoDescription2;additionalInfoTitle3;additionalInfoDescription3;additionalInfoTitle4;additionalInfoDescription4;additionalInfoTitle5;additionalInfoDescription5;additionalInfoTitle6;additionalInfoDescription6;customTextField1;customTextCharLimit1;customTextMandatory1
"""Product_51""";"""Product""";Suzuki Vitara GL+ 2WD;Suzuki Vitara GL+ 2WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 16.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/suzuki-vitara-gl-2wd-188655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_52""";"""Product""";Peugeot 208 luxury puretech 82;Peugeot 208 luxury puretech 82;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/peugeot-208-luxury-puretech-82--18114001.jpg;;;;€ 10.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/peugeot-208-luxury-puretech-82-188492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_53""";"""Product""";Volkswagen Golf VII Variant comfortline tsi 115;Volkswagen Golf VII Variant comfortline tsi 115;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-golf-vii-variant-comfortline-tsi-115--16987601.jpg;;;;€ 19.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-golf-vii-variant-comfortline-tsi-115-182117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_54""";"""Product""";Nissan Qashqai dig-t n-connecta SUN DCT 160;Nissan Qashqai dig-t n-connecta SUN DCT 160;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/nissan-qashqai-dig-t-n-connecta-sun-dct-160--18006501.jpg;;;;€ 24.799;;Yes;;;;;;;https://www.cardoen.be/nl/auto/nissan-qashqai-dig-t-n-connecta-sun-dct-160-185282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_55""";"""Product""";Hyundai Kona t-gdi premium 120;Hyundai Kona t-gdi premium 120;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-kona-t-gdi-premium-120--17483401.jpg;;;;€ 16.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-kona-t-gdi-premium-120-170429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_56""";"""Product""";Hyundai i10 trend 66;Hyundai i10 trend 66;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-i10-trend-66--16093801.jpg;;;;€ 9.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-i10-trend-66-173871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_57""";"""Product""";Suzuki Vitara GL+ 2WD;Suzuki Vitara GL+ 2WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 16.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/suzuki-vitara-gl-2wd-188652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_58""";"""Product""";Volkswagen Polo comfortline TSI 95;Volkswagen Polo comfortline TSI 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 16.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-polo-comfortline-tsi-95-189106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_59""";"""Product""";Renault Megane Grandtour intens TCE energy GPF 116;Renault Megane Grandtour intens TCE energy GPF 116;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/renault-megane-grandtour-intens-tce-energy-gpf-116--16901301.jpg;;;;€ 17.799;;Yes;;;;;;;https://www.cardoen.be/nl/auto/renault-megane-grandtour-intens-tce-energy-gpf-116-174574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_60""";"""Product""";Renault Megane gt-line TCE energy GPF 140;Renault Megane gt-line TCE energy GPF 140;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/renault-megane-gt-line-tce-energy-gpf-140--17680201.jpg;;;;€ 20.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/renault-megane-gt-line-tce-energy-gpf-140-183761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
