handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
MW80NE61,Product,Nestle Plaistowe Cocoa Premium 180g,,https://cdn1.woolworths.media/content/wowproductimages/medium/723948.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XX86BF62,Product,Nestle Plaistowe Cooking Chocolate 70% Cocoa 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/347100.jpg,Pantry;Baking,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC90VG32,Product,Nestle Plaistowe Cooking Chocolate Extra Creamy Premium White 180g,,https://cdn1.woolworths.media/content/wowproductimages/medium/188643.jpg,Pantry;Baking,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZI65YU86,Product,Nestle Plaistowe Dark Cooking Chocolate 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/043816.jpg,Pantry;Baking,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF47QG64,Product,Nestle Plaistowe Milk Cooking Chocolate 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/188644.jpg,Pantry;Baking,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF53MN46,Product,Noshu 99% Sugar Free Cake Mix Rich Chocolate 540g,,https://cdn1.woolworths.media/content/wowproductimages/medium/680980.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZ77IF90,Product,Noshu 99% Sugar Free Cake Mix Vanilla Velvet 540g,,https://cdn1.woolworths.media/content/wowproductimages/medium/680978.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR81ZJ83,Product,Noshu Sugar Free Gluten Free Brownie Mix 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/805313.jpg,Pantry;Baking,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJ35FP59,Product,Noshu Sugar Free White Choc Vanilla Cookies Mix 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/847895.jpg,Pantry;Baking,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OP96SN73,Product,Ocean Spray Berries Craisins Cranberry 170g,,https://cdn1.woolworths.media/content/wowproductimages/medium/095093.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OM77XB39,Product,Ocean Spray Craisins Reduced Sugar 150g,,https://cdn1.woolworths.media/content/wowproductimages/medium/456578.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DD85FE88,Product,Ocean Spray Craisins Value Bag 283g,,https://cdn1.woolworths.media/content/wowproductimages/medium/841896.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31SK67,Product,Pancake Parlour Pancake Mix 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/495007.jpg,Pantry;Baking,,,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KS40QA96,Product,Pureharvest Rice Malt Syrup 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/056698.jpg,Pantry;Baking,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KT26OX46,Product,Queen Black Food Colour Gel 15g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490086.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HY85YJ40,Product,Queen Blue Food Colour 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/037421.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EU15EL29,Product,Queen Bubble Gum Flavour For Icing 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/575973.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU31CB80,Product,Queen Celebrating 120 Years Pure Vanilla Extract 100ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/575974.jpg,Pantry;Baking,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LW95SP67,Product,Queen Essences Almond Flavour Natural 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/111515.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZ90VO10,Product,Queen Fairtrade Vanilla Extract With Seeds 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/774157.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP59FR87,Product,Queen Finest Madagascar Vanilla Bean Paste 50g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490097.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB30KJ90,Product,Queen Finest Single Origin Extract Madagascar 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/490091.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MV85TK91,Product,Queen Finest Vanilla Bean Pods 4g,,https://cdn1.woolworths.media/content/wowproductimages/large/default.png,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XT19IZ99,Product,Queen Frosting Royal Icing 330g,,https://cdn1.woolworths.media/content/wowproductimages/medium/378733.jpg,Pantry;Baking,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC61PK38,Product,Queen Glucose Syrup 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/202407.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QP83UX82,Product,Queen Green Food Colour 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/037422.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQ18ZI58,Product,Queen Imitation Vanilla Flavouring 200ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/023672.jpg,Pantry;Baking,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IH96RW37,Product,Queen Jel-it-in Vegetarian Gelling Powder 8x8 64g,,https://cdn1.woolworths.media/content/wowproductimages/medium/747239.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YQ45DK18,Product,Queen Limited Edition Flavour For Icing 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/682607.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW89BX48,Product,Queen Natural Food Colouring Rainbow 4x7ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/743683.jpg,Pantry;Baking,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI24CT82,Product,Queen Natural Lemon Extract 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/037417.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR24BI49,Product,Queen Natural Peppermint Extract 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/111506.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA69FX16,Product,Queen Natural Rosewater Essence 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/111520.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DS88OO64,Product,Queen Natural Vanilla Concentrated Extract 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/115233.jpg,Pantry;Baking,,,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OX76YX64,Product,Queen Natural Vanilla Extract 200ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/092960.jpg,Pantry;Baking,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX37RB32,Product,Queen Organic Vanilla Bean Paste 140g,,https://cdn1.woolworths.media/content/wowproductimages/medium/786237.jpg,Pantry;Baking,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZ15UT51,Product,Queen Organic Vanilla Bean Paste 65g,,https://cdn1.woolworths.media/content/wowproductimages/medium/225399.jpg,Pantry;Baking,,,14.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM95BE33,Product,Queen Pillar Box Red Food Colour 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/205664.jpg,Pantry;Baking,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NI95YE63,Product,Queen Pink Food Colour Gel 15g,,https://cdn1.woolworths.media/content/wowproductimages/medium/804415.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA28VA58,Product,Queen Purple Food Colour Gel 15g,,https://cdn1.woolworths.media/content/wowproductimages/medium/804423.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT97HZ81,Product,Queen Rainbow Food Colours 4 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/031777.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JP76WK69,Product,Queen Red Food Colour Gel 15g,,https://cdn1.woolworths.media/content/wowproductimages/medium/786238.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YV91BV73,Product,Queen Strawberry & Cream Flavour For Icing 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/490095.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR93KX95,Product,Queen Teal Food Colour Gel 15g,,https://cdn1.woolworths.media/content/wowproductimages/medium/804424.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA37EC34,Product,Queen Unicorn Dream Flavour For Icing 50ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/662402.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XN13PG16,Product,Queen Writing Icing 5 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/774154.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID97BZ92,Product,Raw Earth Natural Sweetener Stevia & Monk Fruit 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/651045.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT18ZY19,Product,Raw Earth Stevia & Monk Fruit Sweetener Sticks 40 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/651044.jpg,Pantry;Baking,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XG78SI81,Product,Reeses Peanut Butter Chips 283g,,https://cdn1.woolworths.media/content/wowproductimages/medium/827791.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FU82YM52,Product,Salad Topper Loose per 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/767420.jpg,Pantry;Baking,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW44BQ90,Product,San Remo Durum Wheat Semolina 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/673427.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP51QJ50,Product,Splenda Sweetener Granular 120g,,https://cdn1.woolworths.media/content/wowproductimages/medium/001538.jpg,Pantry;Baking,,,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS20TX69,Product,Splenda Sweetener Sachets 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/346058.jpg,Pantry;Baking,,,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ44HW16,Product,Splenda Sweetener Tablets 200 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/524676.jpg,Pantry;Baking,,,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TQ80RD66,Product,Sshmallows Cake Decoration Mallows Mini Assorted 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/307853.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZF87SF77,Product,Sshmallows White Mini Marshmallows 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/491355.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZ70VO84,Product,Sugarine Sweetener Tablets 600 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/612562.jpg,Pantry;Baking,,,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJ53GR47,Product,Sugarless Low Calorie Sweetener Sachets 132 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/665785.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DD51AO63,Product,Sugarless Low Calorie Sweetener Tablets 36g,,https://cdn1.woolworths.media/content/wowproductimages/medium/652071.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IP74FN56,Product,Sugarless Stevia Organic 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/665840.jpg,Pantry;Baking,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IV55GT14,Product,Sultanas Loose per kg 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/767241.jpg,Pantry;Baking,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU61BD92,Product,Sunbeam Almonds Flaked 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/251055.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SY12HI54,Product,Sunbeam Almonds Flaked 230g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661258.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI78EY60,Product,Sunbeam Almonds Meal Value Pack 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/783097.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JO42OI35,Product,Sunbeam Almonds Slivered 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/251057.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZ37EX13,Product,Sunbeam Currants 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/024258.jpg,Pantry;Baking,,,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QW35DC37,Product,Sunbeam Gourmet Mixed Fruit 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/941242.jpg,Pantry;Baking,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IW31QA57,Product,Sunbeam Natural Sultanas 450g,,https://cdn1.woolworths.media/content/wowproductimages/medium/259168.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QG50WY11,Product,Sunbeam Pine Nuts 170g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661301.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP88KI51,Product,Sunbeam Pine Nuts 70g,,https://cdn1.woolworths.media/content/wowproductimages/medium/313311.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT98RE55,Product,Sunbeam Seed Mix 165g,,https://cdn1.woolworths.media/content/wowproductimages/medium/329219.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YT80JJ51,Product,Sunbeam Slivered Almonds 230g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661243.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZG68XJ61,Product,Sunbeam Sultanas & Apple 6x25g,,https://cdn1.woolworths.media/content/wowproductimages/medium/177190.jpg,Pantry;Baking,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD97ML60,Product,Sunbeam Sultanas 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/661325.jpg,Pantry;Baking,,,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC80UI74,Product,Sunbeam Sunflower Kernels 225g,,https://cdn1.woolworths.media/content/wowproductimages/medium/329230.jpg,Pantry;Baking,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OZ85UG27,Product,Sunbeam Walnuts 160g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661321.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ48TI15,Product,Sunbeam Yoghurt Coated Sultanas 180g,,https://cdn1.woolworths.media/content/wowproductimages/medium/466062.jpg,Pantry;Baking,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR22MV32,Product,Sunsweet Pitted Prunes 400g,,https://cdn1.woolworths.media/content/wowproductimages/medium/460947.jpg,Pantry;Baking,,,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LN34XB29,Product,Sunsweet Prunes Pitted 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/259201.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QT99IF91,Product,Tandaco Dry Yeast 12pk 84g,,https://cdn1.woolworths.media/content/wowproductimages/medium/039156.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC46DV84,Product,Tandaco Dry Yeast 5pk 35g,,https://cdn1.woolworths.media/content/wowproductimages/medium/015391.jpg,Pantry;Baking,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJ90KS51,Product,Twinkle Sprinkle Cupcake Mix Shimmer Powder Light 24g,,https://cdn1.woolworths.media/content/wowproductimages/medium/746488.jpg,Pantry;Baking,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB15TR70,Product,Verity Prunes Large 750g,,https://cdn1.woolworths.media/content/wowproductimages/medium/091837.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KQ40BG68,Product,Wallaby Bakers Flour 5kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/309217.jpg,Pantry;Baking,,,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD95RH47,Product,Wallaby Bread Improver 125g,,https://cdn1.woolworths.media/content/wowproductimages/medium/349621.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WM20QS63,Product,White Wing Banana Muffin 455g,,https://cdn1.woolworths.media/content/wowproductimages/medium/577127.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NF10JA18,Product,White Wings Bliss Balls Apricot & Coconut 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/682288.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB34NZ20,Product,White Wings Bliss Balls Date & Cocoa 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/682320.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IY38BM94,Product,White Wings Brownie Mix Chocolate Chunk 475g,,https://cdn1.woolworths.media/content/wowproductimages/medium/325191.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD13PS95,Product,White Wings Brownie Mix Double Chocolate Fudge 560g,,https://cdn1.woolworths.media/content/wowproductimages/medium/254587.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ11RZ78,Product,White Wings Cake In A Cup Butterscotch Brownie 220g,,https://cdn1.woolworths.media/content/wowproductimages/medium/682306.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL97ZD33,Product,White Wings Cake In A Cup Choc Mint Brownie 220g,,https://cdn1.woolworths.media/content/wowproductimages/medium/855579.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL36AU51,Product,White Wings Cake In A Cup Cinnamon Donut 220g,,https://cdn1.woolworths.media/content/wowproductimages/medium/805852.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK71EB43,Product,White Wings Cake In A Cup Double Chocolate 220g,,https://cdn1.woolworths.media/content/wowproductimages/medium/443382.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY91BU63,Product,White Wings Cake In A Cup Double Chocolate 55g,,https://cdn1.woolworths.media/content/wowproductimages/medium/575654.jpg,Pantry;Baking,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA20TU93,Product,White Wings Cake In A Cup Triple Choc Brownie 4pk 220g,,https://cdn1.woolworths.media/content/wowproductimages/medium/575689.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WK96LK61,Product,White Wings Cake Mix Café Style Banana Bread 400g,,https://cdn1.woolworths.media/content/wowproductimages/medium/254823.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WR35JV86,Product,White Wings Cake Mix Milk Chocolate 530g,,https://cdn1.woolworths.media/content/wowproductimages/medium/364294.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DR56GN54,Product,White Wings Cake Mix Rich Chocolate Cake 530g,,https://cdn1.woolworths.media/content/wowproductimages/medium/347092.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EM13SX11,Product,White Wings Cookie Mix Soft Centred Choc Chip 485g,,https://cdn1.woolworths.media/content/wowproductimages/medium/254804.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI22ID53,Product,White Wings Cornflour 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/293237.jpg,Pantry;Baking,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE35AE79,Product,White Wings Cupcake Mix Chocolate 410g,,https://cdn1.woolworths.media/content/wowproductimages/medium/307765.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AN44ZT82,Product,White Wings Cupcake Mix Red Velvet 365g,,https://cdn1.woolworths.media/content/wowproductimages/medium/708688.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DD65NG97,Product,White Wings Cupcake Mix Vanilla 410g,,https://cdn1.woolworths.media/content/wowproductimages/medium/264038.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QU69YK35,Product,White Wings Dessert Mix Chocolate Profiteroles 230g,,https://cdn1.woolworths.media/content/wowproductimages/medium/785336.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK55RZ88,Product,White Wings Donut Bites 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/682304.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQ95CX93,Product,White Wings Glazed Baked Donut Mix 290g,,https://cdn1.woolworths.media/content/wowproductimages/medium/855680.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VS89GH27,Product,White Wings Muffin Mix Triple Chocolate 550g,,https://cdn1.woolworths.media/content/wowproductimages/medium/254792.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV10SE55,Product,White Wings Pancake Mix Buttermilk 325g,,https://cdn1.woolworths.media/content/wowproductimages/medium/248148.jpg,Pantry;Baking,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV82OD40,Product,White Wings Pancake Mix Original Shaker 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/096730.jpg,Pantry;Baking,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX91UR63,Product,White Wings Pavlova Magic Mix Egg 125g,,https://cdn1.woolworths.media/content/wowproductimages/medium/038986.jpg,Pantry;Baking,,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
